 "albumid","album_title","artistid","artist_name","trackid","track_name","track_composer","track_milliseconds","track_bytes","track_unit_price","genreid","music_genre","mediatypeid","media_type","invoicelineid","invoice_line_unit_price","invoice_line_quantity","invoice_line_total","invoiceid","invoice_date","invoice_billing_address","invoice_billing_city","invoice_billing_country","invoice_billing_postal_code","invoice_billing_state","invoice_total","customerid","customer_first_name","customer_last_name","customer_company","customer_address","customer_city","customer_state","customer_country","customer_postal_code","customer_phone","customer_fax","customer_email","employee_first_name","employee_last_name","employee_title","employee_reports_to","employee_birth_date","employee_hire_date","employee_address","employee_city","employee_state","employee_country","employee_postal_code","employee_phone","employee_fax","employee_email"
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,256,Sobremesa,Chico Science,"240,091","7,960,868",0.99,7,Lati,1,MPEG audio file,47,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,252,Samba Do Lado,Chico Science,"227,317","7,541,688",0.99,7,Lati,1,MPEG audio file,46,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,248,Etnia,Chico Science,"152,555","5,061,413",0.99,7,Lati,1,MPEG audio file,45,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,260,Sangue De Bairro,Chico Science,"132,231","4,415,557",0.99,7,Lati,1,MPEG audio file,48,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,268,Maracatu Atamico [Trip Hop],Chico Science,"221,492","7,380,787",0.99,7,Lati,1,MPEG audio file,50,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,264,Amor De Muito,Chico Science,"175,333","5,881,293",0.99,7,Lati,1,MPEG audio file,49,0.99,1,0.99,10,2009-02-03 00:00:00,"3 Chatham Street",Dubli,Ireland,,Dubli,5.94,46,Hugh,O'Reilly,,"3 Chatham Street",Dubli,Dubli,Ireland,,+353 01 6792424,,hughoreilly@apple.ie,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
26,Acastico MTV [Live],19,Cidade Negra,286,Firmamento,Bino Farias/Da Gama/Henry Lawes/Lazao/Toni Garrido/Winston Foser-Vers,"222,145","7,402,658",0.99,8,Reggae,1,MPEG audio file,53,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
25,Da Lama Ao Caos,18,Chico Science & Naaao Zumbi,274,Samba Makossa,,"271,856","9,095,410",0.99,7,Lati,1,MPEG audio file,51,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
26,Acastico MTV [Live],19,Cidade Negra,292,Ja Foi,Bino Farias/Da Gama/Lazao/Toni Garrido,"221,544","7,388,466",0.99,8,Reggae,1,MPEG audio file,54,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
25,Da Lama Ao Caos,18,Chico Science & Naaao Zumbi,280,Lixo Do Mangue,,"193,253","6,534,200",0.99,7,Lati,1,MPEG audio file,52,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
28,Na Pista,20,Claudio Zoli,322,Livre Pra Viver,,"214,595","7,111,596",0.99,7,Lati,1,MPEG audio file,59,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
28,Na Pista,20,Claudio Zoli,316,Linha Do Equador,,"244,715","8,123,466",0.99,7,Lati,1,MPEG audio file,58,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
27,Cidade Negra - Hits,19,Cidade Negra,310,Sabado A Noite,Lulu Santos,"267,363","8,895,073",0.99,8,Reggae,1,MPEG audio file,57,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
27,Cidade Negra - Hits,19,Cidade Negra,304,Firmamento,Harry Lawes/Winston Foster-Vers,"225,488","7,507,866",0.99,8,Reggae,1,MPEG audio file,56,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
26,Acastico MTV [Live],19,Cidade Negra,298,A Cor Do Sol,Bernardo Vilhena/Da Gama/Lazao,"231,392","7,663,348",0.99,8,Reggae,1,MPEG audio file,55,0.99,1,0.99,11,2009-02-06 00:00:00,"202 Hoxton Street",Londo,United Kingdom,N1 5LH,,8.91,52,Emma,Jones,,"202 Hoxton Street",Londo,,United Kingdom,N1 5LH,+44 020 7707 0707,,emma_jones@hotmail.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
34,Chill: Brazil (Disc 2),6,Antanio Carlos Jobim,403,Bumbo Da Mangueira,Varios,"270,158","9,073,350",0.99,7,Lati,1,MPEG audio file,68,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
31,Bongo Fury,23,Frank Zappa & Captain Beefheart,358,Man With The Woman Head,Don Van Vliet,"88,894","2,922,044",0.99,1,Rock,1,MPEG audio file,63,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
36,Greatest Hits II,51,Quee,430,I'm Going Slightly Mad,Quee,"248,032","8,192,339",0.99,1,Rock,1,MPEG audio file,71,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
30,BBC Sessions [Disc 1] [Live],22,Led Zeppeli,349,You Shook Me(2),J B Lenoir/Willie Dixo,"619,467","20,138,673",0.99,1,Rock,1,MPEG audio file,62,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
35,Garage Inc. (Disc 1),50,Metallica,412,Die Die My Darling,Danzig,"149,315","4,867,667",0.99,3,Metal,1,MPEG audio file,69,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
30,BBC Sessions [Disc 1] [Live],22,Led Zeppeli,340,Dazed and Confused,Jimmy Page,"401,920","13,035,765",0.99,1,Rock,1,MPEG audio file,61,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
29,Axa Bahia 2001,21,Various Artists,331,Lavadeira,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto","214,256","7,254,147",0.99,9,Pop,1,MPEG audio file,60,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
33,Chill: Brazil (Disc 1),24,Marcos Valle,385,All Star,Nando Reis,"176,326","5,891,697",0.99,7,Lati,1,MPEG audio file,66,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
36,Greatest Hits II,51,Quee,421,Radio GA GA,Roger Taylor,"343,745","11,358,573",0.99,1,Rock,1,MPEG audio file,70,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
37,Greatest Kiss,52,Kiss,439,Sure Know Something,"Paul Stanley, Vincent Poncia","242,468","7,939,886",0.99,1,Rock,1,MPEG audio file,72,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
37,Greatest Kiss,52,Kiss,448,God Of Thunder,Paul Stanley,"255,791","8,309,077",0.99,1,Rock,1,MPEG audio file,73,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
34,Chill: Brazil (Disc 2),6,Antanio Carlos Jobim,394,Tanto Tempo,Varios,"170,292","5,572,240",0.99,7,Lati,1,MPEG audio file,67,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
32,Carnaval 2001,21,Various Artists,367,Leandro De Itaquera 2001,,"274,808","9,451,845",0.99,10,Soundtrack,1,MPEG audio file,64,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
33,Chill: Brazil (Disc 1),24,Marcos Valle,376,Vao Sobre o Horizonte,J.r.Bertami/Parana,"225,097","7,528,825",0.99,7,Lati,1,MPEG audio file,65,0.99,1,0.99,12,2009-02-11 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,13.86,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
38,Heart of the Night,53,Spyro Gyra,462,Valentino's,,"296,124","9,848,545",0.99,2,Jazz,1,MPEG audio file,74,0.99,1,0.99,13,2009-02-19 00:00:00,"1600 Amphitheatre Parkway",Mountain View,USA,"94043-1351",CA,0.99,16,Frank,Harris,Google Inc.,"1600 Amphitheatre Parkway",Mountain View,CA,USA,"94043-1351",+1 (650) 253-0000,+1 (650) 253-0000,fharris@google.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
38,Heart of the Night,53,Spyro Gyra,464,As We Sleep,,"316,865","10,429,398",0.99,2,Jazz,1,MPEG audio file,76,0.99,1,0.99,14,2009-03-04 00:00:00,"1 Microsoft Way",Redmond,USA,"98052-8300",WA,1.98,17,Jack,Smith,Microsoft Corporatio,"1 Microsoft Way",Redmond,WA,USA,"98052-8300",+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
38,Heart of the Night,53,Spyro Gyra,463,Believe,,"310,778","10,317,185",0.99,2,Jazz,1,MPEG audio file,75,0.99,1,0.99,14,2009-03-04 00:00:00,"1 Microsoft Way",Redmond,USA,"98052-8300",WA,1.98,17,Jack,Smith,Microsoft Corporatio,"1 Microsoft Way",Redmond,WA,USA,"98052-8300",+1 (425) 882-8080,+1 (425) 882-8081,jacksmith@microsoft.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
38,Heart of the Night,53,Spyro Gyra,466,J Squared,,"288,757","9,480,777",0.99,2,Jazz,1,MPEG audio file,77,0.99,1,0.99,15,2009-03-04 00:00:00,"1 Infinite Loop",Cupertino,USA,"95014",CA,1.98,19,Tim,Goyer,Apple Inc.,"1 Infinite Loop",Cupertino,CA,USA,"95014",+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
39,International Superhits,54,Green Day,468,Maria,Billie Joe Armstrong -Words Green Day -Music,"167,262","5,484,747",0.99,4,Alternative & Punk,1,MPEG audio file,78,0.99,1,0.99,15,2009-03-04 00:00:00,"1 Infinite Loop",Cupertino,USA,"95014",CA,1.98,19,Tim,Goyer,Apple Inc.,"1 Infinite Loop",Cupertino,CA,USA,"95014",+1 (408) 996-1010,+1 (408) 996-1011,tgoyer@apple.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
39,International Superhits,54,Green Day,472,Basket Case,Billie Joe Armstrong -Words Green Day -Music,"181,629","5,951,736",0.99,4,Alternative & Punk,1,MPEG audio file,80,0.99,1,0.99,16,2009-03-05 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,3.96,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,476,Geek Stink Breath,Billie Joe Armstrong -Words Green Day -Music,"135,888","4,408,983",0.99,4,Alternative & Punk,1,MPEG audio file,82,0.99,1,0.99,16,2009-03-05 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,3.96,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,470,Longview,Billie Joe Armstrong -Words Green Day -Music,"234,083","7,714,939",0.99,4,Alternative & Punk,1,MPEG audio file,79,0.99,1,0.99,16,2009-03-05 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,3.96,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,474,She,Billie Joe Armstrong -Words Green Day -Music,"134,164","4,425,128",0.99,4,Alternative & Punk,1,MPEG audio file,81,0.99,1,0.99,16,2009-03-05 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,3.96,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,480,Stuck With Me,Billie Joe Armstrong -Words Green Day -Music,"135,523","4,431,357",0.99,4,Alternative & Punk,1,MPEG audio file,83,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
40,Into The Light,55,David Coverdale,492,Do't You Cry,David Coverdale,"347,036","11,269,612",0.99,1,Rock,1,MPEG audio file,86,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
40,Into The Light,55,David Coverdale,496,Living On Love,Bossi/David Coverdale/Earl Slick,"391,549","12,785,876",0.99,1,Rock,1,MPEG audio file,87,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
40,Into The Light,55,David Coverdale,500,Wherever You May Go,David Coverdale,"239,699","7,803,074",0.99,1,Rock,1,MPEG audio file,88,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,484,Nice Guys Finish Last,Billie Joe Armstrong -Words Green Day -Music,"170,187","5,604,618",0.99,4,Alternative & Punk,1,MPEG audio file,84,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
39,International Superhits,54,Green Day,488,Macy's Day Parade,Billie Joe Armstrong -Words Green Day -Music,"213,420","7,075,573",0.99,4,Alternative & Punk,1,MPEG audio file,85,0.99,1,0.99,17,2009-03-06 00:00:00,"319 N. Frances Street",Madiso,USA,"53703",WI,5.94,25,Victor,Stevens,,"319 N. Frances Street",Madiso,WI,USA,"53703",+1 (608) 257-0597,,vstevens@yahoo.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
